8.389999999999999680e-01 1.209999999999999964e-01 3.899999999999999994e-02 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.870000000000000329e-01 1.419999999999999873e-01 7.000000000000000666e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 7.079999999999999627e-01 1.920000000000000040e-01 9.900000000000000466e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.779999999999999583e-01 4.209999999999999853e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
