9.699999999999999734e-01 2.999999999999999889e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.699999999999999956e-01 1.000000000000000056e-01 2.999999999999999889e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000222e-01 4.699999999999999734e-01 1.000000000000000056e-01 2.999999999999999889e-02 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.000000000000000222e-01 4.699999999999999734e-01 1.000000000000000056e-01 2.999999999999999889e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01 4.699999999999999734e-01 1.000000000000000056e-01 2.999999999999999889e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000222e-01 4.699999999999999734e-01 1.300000000000000044e-01
