9.699999999999999734e-01,2.999999999999999889e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.499999999999999778e-01,1.199999999999999956e-01,2.999999999999999889e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,4.000000000000000222e-01,1.199999999999999956e-01,2.999999999999999889e-02,0.000000000000000000e+00
0.000000000000000000e+00,4.500000000000000111e-01,4.000000000000000222e-01,1.199999999999999956e-01,2.999999999999999889e-02
0.000000000000000000e+00,0.000000000000000000e+00,4.500000000000000111e-01,4.000000000000000222e-01,1.499999999999999944e-01
